path,key,dtype,example_value,is_github_api_url,fetch_status,error_message,depth
stargazers_url.__api__[12],[12],dict,"{'login': 'abisani', 'id': 1954, 'node_id': 'MDQ6VXNlcjE5NTQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1954?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/abisani', 'html_url': 'https://github.com/abisani', 'followers_url': 'https://api.github.com/users/abisani/followers', 'following_url': 'https://api.github.com/users/abisani/following{/other_user}', 'gists_url': 'https://api.github.com/users/abisani/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/abisani/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/abisani/subscriptions', 'organizations_url': 'https://api.github.com/users/abisani/orgs', 'repos_url': 'https://api.github.com/users/abisani/repos', 'events_url': 'https://api.github.com/users/abisani/events{/privacy}', 'received_events_url': 'https://api.github.com/users/abisani/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[13],[13],dict,"{'login': 'jonpierce', 'id': 2025, 'node_id': 'MDQ6VXNlcjIwMjU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/2025?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jonpierce', 'html_url': 'https://github.com/jonpierce', 'followers_url': 'https://api.github.com/users/jonpierce/followers', 'following_url': 'https://api.github.com/users/jonpierce/following{/other_user}', 'gists_url': 'https://api.github.com/users/jonpierce/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jonpierce/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jonpierce/subscriptions', 'organizations_url': 'https://api.github.com/users/jonpierce/orgs', 'repos_url': 'https://api.github.com/users/jonpierce/repos', 'events_url': 'https://api.github.com/users/jonpierce/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jonpierce/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[14],[14],dict,"{'login': 'mikong', 'id': 4162, 'node_id': 'MDQ6VXNlcjQxNjI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/4162?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mikong', 'html_url': 'https://github.com/mikong', 'followers_url': 'https://api.github.com/users/mikong/followers', 'following_url': 'https://api.github.com/users/mikong/following{/other_user}', 'gists_url': 'https://api.github.com/users/mikong/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mikong/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mikong/subscriptions', 'organizations_url': 'https://api.github.com/users/mikong/orgs', 'repos_url': 'https://api.github.com/users/mikong/repos', 'events_url': 'https://api.github.com/users/mikong/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mikong/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[15],[15],dict,"{'login': 'cartazio', 'id': 4290, 'node_id': 'MDQ6VXNlcjQyOTA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/4290?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/cartazio', 'html_url': 'https://github.com/cartazio', 'followers_url': 'https://api.github.com/users/cartazio/followers', 'following_url': 'https://api.github.com/users/cartazio/following{/other_user}', 'gists_url': 'https://api.github.com/users/cartazio/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/cartazio/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/cartazio/subscriptions', 'organizations_url': 'https://api.github.com/users/cartazio/orgs', 'repos_url': 'https://api.github.com/users/cartazio/repos', 'events_url': 'https://api.github.com/users/cartazio/events{/privacy}', 'received_events_url': 'https://api.github.com/users/cartazio/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[16],[16],dict,"{'login': 'olifante', 'id': 5111, 'node_id': 'MDQ6VXNlcjUxMTE=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5111?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/olifante', 'html_url': 'https://github.com/olifante', 'followers_url': 'https://api.github.com/users/olifante/followers', 'following_url': 'https://api.github.com/users/olifante/following{/other_user}', 'gists_url': 'https://api.github.com/users/olifante/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/olifante/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/olifante/subscriptions', 'organizations_url': 'https://api.github.com/users/olifante/orgs', 'repos_url': 'https://api.github.com/users/olifante/repos', 'events_url': 'https://api.github.com/users/olifante/events{/privacy}', 'received_events_url': 'https://api.github.com/users/olifante/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[17],[17],dict,"{'login': 'brunojm', 'id': 5225, 'node_id': 'MDQ6VXNlcjUyMjU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5225?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/brunojm', 'html_url': 'https://github.com/brunojm', 'followers_url': 'https://api.github.com/users/brunojm/followers', 'following_url': 'https://api.github.com/users/brunojm/following{/other_user}', 'gists_url': 'https://api.github.com/users/brunojm/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/brunojm/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/brunojm/subscriptions', 'organizations_url': 'https://api.github.com/users/brunojm/orgs', 'repos_url': 'https://api.github.com/users/brunojm/repos', 'events_url': 'https://api.github.com/users/brunojm/events{/privacy}', 'received_events_url': 'https://api.github.com/users/brunojm/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[18],[18],dict,"{'login': 'jackscott', 'id': 5823, 'node_id': 'MDQ6VXNlcjU4MjM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5823?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jackscott', 'html_url': 'https://github.com/jackscott', 'followers_url': 'https://api.github.com/users/jackscott/followers', 'following_url': 'https://api.github.com/users/jackscott/following{/other_user}', 'gists_url': 'https://api.github.com/users/jackscott/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jackscott/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jackscott/subscriptions', 'organizations_url': 'https://api.github.com/users/jackscott/orgs', 'repos_url': 'https://api.github.com/users/jackscott/repos', 'events_url': 'https://api.github.com/users/jackscott/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jackscott/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[19],[19],dict,"{'login': 'mrflip', 'id': 6128, 'node_id': 'MDQ6VXNlcjYxMjg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6128?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mrflip', 'html_url': 'https://github.com/mrflip', 'followers_url': 'https://api.github.com/users/mrflip/followers', 'following_url': 'https://api.github.com/users/mrflip/following{/other_user}', 'gists_url': 'https://api.github.com/users/mrflip/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mrflip/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mrflip/subscriptions', 'organizations_url': 'https://api.github.com/users/mrflip/orgs', 'repos_url': 'https://api.github.com/users/mrflip/repos', 'events_url': 'https://api.github.com/users/mrflip/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mrflip/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[20],[20],dict,"{'login': 'dsisnero', 'id': 6213, 'node_id': 'MDQ6VXNlcjYyMTM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6213?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dsisnero', 'html_url': 'https://github.com/dsisnero', 'followers_url': 'https://api.github.com/users/dsisnero/followers', 'following_url': 'https://api.github.com/users/dsisnero/following{/other_user}', 'gists_url': 'https://api.github.com/users/dsisnero/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dsisnero/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dsisnero/subscriptions', 'organizations_url': 'https://api.github.com/users/dsisnero/orgs', 'repos_url': 'https://api.github.com/users/dsisnero/repos', 'events_url': 'https://api.github.com/users/dsisnero/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dsisnero/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[21],[21],dict,"{'login': 'nuin', 'id': 6273, 'node_id': 'MDQ6VXNlcjYyNzM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6273?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/nuin', 'html_url': 'https://github.com/nuin', 'followers_url': 'https://api.github.com/users/nuin/followers', 'following_url': 'https://api.github.com/users/nuin/following{/other_user}', 'gists_url': 'https://api.github.com/users/nuin/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/nuin/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/nuin/subscriptions', 'organizations_url': 'https://api.github.com/users/nuin/orgs', 'repos_url': 'https://api.github.com/users/nuin/repos', 'events_url': 'https://api.github.com/users/nuin/events{/privacy}', 'received_events_url': 'https://api.github.com/users/nuin/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[22],[22],dict,"{'login': 'seanjtaylor', 'id': 7317, 'node_id': 'MDQ6VXNlcjczMTc=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7317?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/seanjtaylor', 'html_url': 'https://github.com/seanjtaylor', 'followers_url': 'https://api.github.com/users/seanjtaylor/followers', 'following_url': 'https://api.github.com/users/seanjtaylor/following{/other_user}', 'gists_url': 'https://api.github.com/users/seanjtaylor/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/seanjtaylor/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/seanjtaylor/subscriptions', 'organizations_url': 'https://api.github.com/users/seanjtaylor/orgs', 'repos_url': 'https://api.github.com/users/seanjtaylor/repos', 'events_url': 'https://api.github.com/users/seanjtaylor/events{/privacy}', 'received_events_url': 'https://api.github.com/users/seanjtaylor/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[23],[23],dict,"{'login': 'kirubakaran', 'id': 7503, 'node_id': 'MDQ6VXNlcjc1MDM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7503?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kirubakaran', 'html_url': 'https://github.com/kirubakaran', 'followers_url': 'https://api.github.com/users/kirubakaran/followers', 'following_url': 'https://api.github.com/users/kirubakaran/following{/other_user}', 'gists_url': 'https://api.github.com/users/kirubakaran/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kirubakaran/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kirubakaran/subscriptions', 'organizations_url': 'https://api.github.com/users/kirubakaran/orgs', 'repos_url': 'https://api.github.com/users/kirubakaran/repos', 'events_url': 'https://api.github.com/users/kirubakaran/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kirubakaran/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[24],[24],dict,"{'login': 'jamshid', 'id': 8549, 'node_id': 'MDQ6VXNlcjg1NDk=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8549?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jamshid', 'html_url': 'https://github.com/jamshid', 'followers_url': 'https://api.github.com/users/jamshid/followers', 'following_url': 'https://api.github.com/users/jamshid/following{/other_user}', 'gists_url': 'https://api.github.com/users/jamshid/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jamshid/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jamshid/subscriptions', 'organizations_url': 'https://api.github.com/users/jamshid/orgs', 'repos_url': 'https://api.github.com/users/jamshid/repos', 'events_url': 'https://api.github.com/users/jamshid/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jamshid/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[25],[25],dict,"{'login': 'jeremi', 'id': 9537, 'node_id': 'MDQ6VXNlcjk1Mzc=', 'avatar_url': 'https://avatars.githubusercontent.com/u/9537?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jeremi', 'html_url': 'https://github.com/jeremi', 'followers_url': 'https://api.github.com/users/jeremi/followers', 'following_url': 'https://api.github.com/users/jeremi/following{/other_user}', 'gists_url': 'https://api.github.com/users/jeremi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jeremi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jeremi/subscriptions', 'organizations_url': 'https://api.github.com/users/jeremi/orgs', 'repos_url': 'https://api.github.com/users/jeremi/repos', 'events_url': 'https://api.github.com/users/jeremi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jeremi/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[26],[26],dict,"{'login': 'rauanmayemir', 'id': 9691, 'node_id': 'MDQ6VXNlcjk2OTE=', 'avatar_url': 'https://avatars.githubusercontent.com/u/9691?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rauanmayemir', 'html_url': 'https://github.com/rauanmayemir', 'followers_url': 'https://api.github.com/users/rauanmayemir/followers', 'following_url': 'https://api.github.com/users/rauanmayemir/following{/other_user}', 'gists_url': 'https://api.github.com/users/rauanmayemir/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rauanmayemir/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rauanmayemir/subscriptions', 'organizations_url': 'https://api.github.com/users/rauanmayemir/orgs', 'repos_url': 'https://api.github.com/users/rauanmayemir/repos', 'events_url': 'https://api.github.com/users/rauanmayemir/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rauanmayemir/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[27],[27],dict,"{'login': 'rwl', 'id': 9773, 'node_id': 'MDQ6VXNlcjk3NzM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/9773?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rwl', 'html_url': 'https://github.com/rwl', 'followers_url': 'https://api.github.com/users/rwl/followers', 'following_url': 'https://api.github.com/users/rwl/following{/other_user}', 'gists_url': 'https://api.github.com/users/rwl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rwl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rwl/subscriptions', 'organizations_url': 'https://api.github.com/users/rwl/orgs', 'repos_url': 'https://api.github.com/users/rwl/repos', 'events_url': 'https://api.github.com/users/rwl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rwl/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[28],[28],dict,"{'login': 'arnaudsj', 'id': 9855, 'node_id': 'MDQ6VXNlcjk4NTU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/9855?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/arnaudsj', 'html_url': 'https://github.com/arnaudsj', 'followers_url': 'https://api.github.com/users/arnaudsj/followers', 'following_url': 'https://api.github.com/users/arnaudsj/following{/other_user}', 'gists_url': 'https://api.github.com/users/arnaudsj/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/arnaudsj/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/arnaudsj/subscriptions', 'organizations_url': 'https://api.github.com/users/arnaudsj/orgs', 'repos_url': 'https://api.github.com/users/arnaudsj/repos', 'events_url': 'https://api.github.com/users/arnaudsj/events{/privacy}', 'received_events_url': 'https://api.github.com/users/arnaudsj/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
stargazers_url.__api__[29],[29],dict,"{'login': 'lmacken', 'id': 9980, 'node_id': 'MDQ6VXNlcjk5ODA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/9980?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lmacken', 'html_url': 'https://github.com/lmacken', 'followers_url': 'https://api.github.com/users/lmacken/followers', 'following_url': 'https://api.github.com/users/lmacken/following{/other_user}', 'gists_url': 'https://api.github.com/users/lmacken/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lmacken/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lmacken/subscriptions', 'organizations_url': 'https://api.github.com/users/lmacken/orgs', 'repos_url': 'https://api.github.com/users/lmacken/repos', 'events_url': 'https://api.github.com/users/lmacken/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lmacken/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
subscribers_url,subscribers_url,str,https://api.github.com/repos/pandas-dev/pandas/subscribers,True,,,0
subscribers_url.__api_fetch__,__api_fetch__,list,https://api.github.com/repos/pandas-dev/pandas/subscribers,True,success,,0
subscribers_url.__api__[0],[0],dict,"{'login': 'changhiskhan', 'id': 759245, 'node_id': 'MDQ6VXNlcjc1OTI0NQ==', 'avatar_url': 'https://avatars.githubusercontent.com/u/759245?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/changhiskhan', 'html_url': 'https://github.com/changhiskhan', 'followers_url': 'https://api.github.com/users/changhiskhan/followers', 'following_url': 'https://api.github.com/users/changhiskhan/following{/other_user}', 'gists_url': 'https://api.github.com/users/changhiskhan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/changhiskhan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/changhiskhan/subscriptions', 'organizations_url': 'https://api.github.com/users/changhiskhan/orgs', 'repos_url': 'https://api.github.com/users/changhiskhan/repos', 'events_url': 'https://api.github.com/users/changhiskhan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/changhiskhan/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
subscribers_url.__api__[1],[1],dict,"{'login': 'mngu2382', 'id': 1483695, 'node_id': 'MDQ6VXNlcjE0ODM2OTU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1483695?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mngu2382', 'html_url': 'https://github.com/mngu2382', 'followers_url': 'https://api.github.com/users/mngu2382/followers', 'following_url': 'https://api.github.com/users/mngu2382/following{/other_user}', 'gists_url': 'https://api.github.com/users/mngu2382/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mngu2382/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mngu2382/subscriptions', 'organizations_url': 'https://api.github.com/users/mngu2382/orgs', 'repos_url': 'https://api.github.com/users/mngu2382/repos', 'events_url': 'https://api.github.com/users/mngu2382/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mngu2382/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
subscribers_url.__api__[2],[2],dict,"{'login': 'GrAndSE', 'id': 116927, 'node_id': 'MDQ6VXNlcjExNjkyNw==', 'avatar_url': 'https://avatars.githubusercontent.com/u/116927?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GrAndSE', 'html_url': 'https://github.com/GrAndSE', 'followers_url': 'https://api.github.com/users/GrAndSE/followers', 'following_url': 'https://api.github.com/users/GrAndSE/following{/other_user}', 'gists_url': 'https://api.github.com/users/GrAndSE/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GrAndSE/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GrAndSE/subscriptions', 'organizations_url': 'https://api.github.com/users/GrAndSE/orgs', 'repos_url': 'https://api.github.com/users/GrAndSE/repos', 'events_url': 'https://api.github.com/users/GrAndSE/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GrAndSE/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
subscribers_url.__api__[3],[3],dict,"{'login': 'tcheneau', 'id': 952059, 'node_id': 'MDQ6VXNlcjk1MjA1OQ==', 'avatar_url': 'https://avatars.githubusercontent.com/u/952059?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tcheneau', 'html_url': 'https://github.com/tcheneau', 'followers_url': 'https://api.github.com/users/tcheneau/followers', 'following_url': 'https://api.github.com/users/tcheneau/following{/other_user}', 'gists_url': 'https://api.github.com/users/tcheneau/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tcheneau/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tcheneau/subscriptions', 'organizations_url': 'https://api.github.com/users/tcheneau/orgs', 'repos_url': 'https://api.github.com/users/tcheneau/repos', 'events_url': 'https://api.github.com/users/tcheneau/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tcheneau/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
subscribers_url.__api__[4],[4],dict,"{'login': 'jreeder', 'id': 264973, 'node_id': 'MDQ6VXNlcjI2NDk3Mw==', 'avatar_url': 'https://avatars.githubusercontent.com/u/264973?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jreeder', 'html_url': 'https://github.com/jreeder', 'followers_url': 'https://api.github.com/users/jreeder/followers', 'following_url': 'https://api.github.com/users/jreeder/following{/other_user}', 'gists_url': 'https://api.github.com/users/jreeder/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jreeder/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jreeder/subscriptions', 'organizations_url': 'https://api.github.com/users/jreeder/orgs', 'repos_url': 'https://api.github.com/users/jreeder/repos', 'events_url': 'https://api.github.com/users/jreeder/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jreeder/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
subscribers_url.__api__[5],[5],dict,"{'login': 'drewfrank', 'id': 461273, 'node_id': 'MDQ6VXNlcjQ2MTI3Mw==', 'avatar_url': 'https://avatars.githubusercontent.com/u/461273?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/drewfrank', 'html_url': 'https://github.com/drewfrank', 'followers_url': 'https://api.github.com/users/drewfrank/followers', 'following_url': 'https://api.github.com/users/drewfrank/following{/other_user}', 'gists_url': 'https://api.github.com/users/drewfrank/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/drewfrank/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/drewfrank/subscriptions', 'organizations_url': 'https://api.github.com/users/drewfrank/orgs', 'repos_url': 'https://api.github.com/users/drewfrank/repos', 'events_url': 'https://api.github.com/users/drewfrank/events{/privacy}', 'received_events_url': 'https://api.github.com/users/drewfrank/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
subscribers_url.__api__[6],[6],dict,"{'login': 'gerrylin', 'id': 323193, 'node_id': 'MDQ6VXNlcjMyMzE5Mw==', 'avatar_url': 'https://avatars.githubusercontent.com/u/323193?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/gerrylin', 'html_url': 'https://github.com/gerrylin', 'followers_url': 'https://api.github.com/users/gerrylin/followers', 'following_url': 'https://api.github.com/users/gerrylin/following{/other_user}', 'gists_url': 'https://api.github.com/users/gerrylin/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/gerrylin/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/gerrylin/subscriptions', 'organizations_url': 'https://api.github.com/users/gerrylin/orgs', 'repos_url': 'https://api.github.com/users/gerrylin/repos', 'events_url': 'https://api.github.com/users/gerrylin/events{/privacy}', 'received_events_url': 'https://api.github.com/users/gerrylin/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
subscribers_url.__api__[7],[7],dict,"{'login': 'antiface', 'id': 1619852, 'node_id': 'MDQ6VXNlcjE2MTk4NTI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1619852?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/antiface', 'html_url': 'https://github.com/antiface', 'followers_url': 'https://api.github.com/users/antiface/followers', 'following_url': 'https://api.github.com/users/antiface/following{/other_user}', 'gists_url': 'https://api.github.com/users/antiface/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/antiface/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/antiface/subscriptions', 'organizations_url': 'https://api.github.com/users/antiface/orgs', 'repos_url': 'https://api.github.com/users/antiface/repos', 'events_url': 'https://api.github.com/users/antiface/events{/privacy}', 'received_events_url': 'https://api.github.com/users/antiface/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
subscribers_url.__api__[8],[8],dict,"{'login': 'axs', 'id': 145244, 'node_id': 'MDQ6VXNlcjE0NTI0NA==', 'avatar_url': 'https://avatars.githubusercontent.com/u/145244?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/axs', 'html_url': 'https://github.com/axs', 'followers_url': 'https://api.github.com/users/axs/followers', 'following_url': 'https://api.github.com/users/axs/following{/other_user}', 'gists_url': 'https://api.github.com/users/axs/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/axs/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/axs/subscriptions', 'organizations_url': 'https://api.github.com/users/axs/orgs', 'repos_url': 'https://api.github.com/users/axs/repos', 'events_url': 'https://api.github.com/users/axs/events{/privacy}', 'received_events_url': 'https://api.github.com/users/axs/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
subscribers_url.__api__[9],[9],dict,"{'login': 'maxarai', 'id': 2505875, 'node_id': 'MDQ6VXNlcjI1MDU4NzU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/2505875?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/maxarai', 'html_url': 'https://github.com/maxarai', 'followers_url': 'https://api.github.com/users/maxarai/followers', 'following_url': 'https://api.github.com/users/maxarai/following{/other_user}', 'gists_url': 'https://api.github.com/users/maxarai/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/maxarai/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/maxarai/subscriptions', 'organizations_url': 'https://api.github.com/users/maxarai/orgs', 'repos_url': 'https://api.github.com/users/maxarai/repos', 'events_url': 'https://api.github.com/users/maxarai/events{/privacy}', 'received_events_url': 'https://api.github.com/users/maxarai/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
subscribers_url.__api__[10],[10],dict,"{'login': 'falconzyx', 'id': 2308771, 'node_id': 'MDQ6VXNlcjIzMDg3NzE=', 'avatar_url': 'https://avatars.githubusercontent.com/u/2308771?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/falconzyx', 'html_url': 'https://github.com/falconzyx', 'followers_url': 'https://api.github.com/users/falconzyx/followers', 'following_url': 'https://api.github.com/users/falconzyx/following{/other_user}', 'gists_url': 'https://api.github.com/users/falconzyx/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/falconzyx/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/falconzyx/subscriptions', 'organizations_url': 'https://api.github.com/users/falconzyx/orgs', 'repos_url': 'https://api.github.com/users/falconzyx/repos', 'events_url': 'https://api.github.com/users/falconzyx/events{/privacy}', 'received_events_url': 'https://api.github.com/users/falconzyx/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}",False,,,1
